actual,predicted,residual,abs_residual,pct_error,timestamp,hour,month,day_of_week
1.51,0.961475869746856,0.5485241302531441,0.5485241302531441,36.32610134126782,2025-12-25 22:00:00,22,12,3
1.31,0.9038521149694816,0.40614788503051846,0.40614788503051846,31.003655345841103,2025-12-25 22:15:00,22,12,3
0.81,0.7255805964276192,0.08441940357238087,0.08441940357238087,10.422148589182822,2025-12-25 22:30:00,22,12,3
0.46,0.31429433456543165,0.14570566543456837,0.14570566543456837,31.675144659688776,2025-12-25 22:45:00,22,12,3
1.5,0.17222026195464224,1.3277797380453578,1.3277797380453578,88.51864920302384,2025-12-25 23:00:00,23,12,3
1.01,0.675183950607881,0.33481604939211906,0.33481604939211906,33.15010390020981,2025-12-25 23:15:00,23,12,3
0.24,0.030563897262240403,0.2094361027377596,0.2094361027377596,87.26504280739982,2025-12-25 23:30:00,23,12,3
0.09,-0.49000338379363484,0.5800033837936348,0.5800033837936348,644.4482042151498,2025-12-25 23:45:00,23,12,3
1.95,2.762199856900814,-0.8121998569008142,0.8121998569008142,41.65127471286227,2025-12-26 00:00:00,0,12,4
1.72,2.568664526792908,-0.848664526792908,0.848664526792908,49.340960860052796,2025-12-26 00:15:00,0,12,4
1.5,2.3032926260443958,-0.8032926260443958,0.8032926260443958,53.552841736293054,2025-12-26 00:30:00,0,12,4
1.06,2.5771764889837883,-1.5171764889837882,1.5171764889837882,143.12985745130075,2025-12-26 00:45:00,0,12,4
1.72,4.389824698139286,-2.669824698139286,2.669824698139286,155.22236617088873,2025-12-26 01:00:00,1,12,4
1.51,3.379221615401768,-1.869221615401768,1.869221615401768,123.78951095375947,2025-12-26 01:15:00,1,12,4
1.72,3.117523986455815,-1.397523986455815,1.397523986455815,81.2513945613846,2025-12-26 01:30:00,1,12,4
1.72,3.0738521304130018,-1.3538521304130018,1.3538521304130018,78.71233316354662,2025-12-26 01:45:00,1,12,4
1.72,4.379849224217558,-2.6598492242175586,2.6598492242175586,154.64239675683478,2025-12-26 02:00:00,2,12,4
1.62,3.6940368726529513,-2.0740368726529512,2.0740368726529512,128.02696744771302,2025-12-26 02:15:00,2,12,4
1.72,3.9617334909358846,-2.241733490935885,2.241733490935885,130.33334249627237,2025-12-26 02:30:00,2,12,4
1.72,3.904470278684542,-2.1844702786845422,2.1844702786845422,127.00408597003153,2025-12-26 02:45:00,2,12,4
1.5,4.322519985701639,-2.822519985701639,2.822519985701639,188.16799904677595,2025-12-26 03:00:00,3,12,4
1.71,4.040014654889298,-2.3300146548892977,2.3300146548892977,136.25816695259053,2025-12-26 03:15:00,3,12,4
1.71,4.4143997330890485,-2.7043997330890486,2.7043997330890486,158.15203117479817,2025-12-26 03:30:00,3,12,4
1.95,4.32113678252238,-2.37113678252238,2.37113678252238,121.59675807807078,2025-12-26 03:45:00,3,12,4
1.51,4.761064496993875,-3.251064496993875,3.251064496993875,215.30228456913082,2025-12-26 04:00:00,4,12,4
1.68,4.7152895257382355,-3.0352895257382357,3.0352895257382357,180.6719955796569,2025-12-26 04:15:00,4,12,4
1.95,4.766953327068187,-2.8169533270681866,2.8169533270681866,144.45914497785571,2025-12-26 04:30:00,4,12,4
1.98,5.210647264879832,-3.2306472648798317,3.2306472648798317,163.16400327675916,2025-12-26 04:45:00,4,12,4
2.0,5.032698194513159,-3.0326981945131593,3.0326981945131593,151.63490972565796,2025-12-26 05:00:00,5,12,4
2.0,5.535250916877658,-3.535250916877658,3.535250916877658,176.7625458438829,2025-12-26 05:15:00,5,12,4
2.18,5.664393338940265,-3.4843933389402646,3.4843933389402646,159.83455683212222,2025-12-26 05:30:00,5,12,4
2.2,5.655160912391089,-3.455160912391089,3.455160912391089,157.0527687450495,2025-12-26 05:45:00,5,12,4
2.15,5.999963031201126,-3.8499630312011264,3.8499630312011264,179.0680479628431,2025-12-26 06:00:00,6,12,4
2.21,5.946528777222973,-3.736528777222973,3.736528777222973,169.07370032683136,2025-12-26 06:15:00,6,12,4
2.21,6.183173006942006,-3.973173006942006,3.973173006942006,179.7815840245252,2025-12-26 06:30:00,6,12,4
2.24,6.062059134830442,-3.8220591348304414,3.8220591348304414,170.62763994778754,2025-12-26 06:45:00,6,12,4
2.25,6.300958915144719,-4.050958915144719,4.050958915144719,180.0426184508764,2025-12-26 07:00:00,7,12,4
2.27,6.4018942421053495,-4.13189424210535,4.13189424210535,182.02177277997137,2025-12-26 07:15:00,7,12,4
2.28,6.3790007250985,-4.0990007250985006,4.0990007250985006,179.7807335569518,2025-12-26 07:30:00,7,12,4
2.32,6.414949446486908,-4.094949446486908,4.094949446486908,176.50644165891845,2025-12-26 07:45:00,7,12,4
2.23,0.8041741784872798,1.4258258215127202,1.4258258215127202,63.938377646310315,2025-12-26 08:00:00,8,12,4
2.25,0.7324808392643405,1.5175191607356595,1.5175191607356595,67.44529603269598,2025-12-26 08:15:00,8,12,4
2.26,0.758812553985166,1.5011874460148338,1.5011874460148338,66.42422327499266,2025-12-26 08:30:00,8,12,4
2.28,0.7956628141381685,1.4843371858618313,1.4843371858618313,65.10250815183471,2025-12-26 08:45:00,8,12,4
2.34,1.70575418900507,0.6342458109949298,0.6342458109949298,27.104521837390166,2025-12-26 09:00:00,9,12,4
2.37,1.8444448013139976,0.5255551986860025,0.5255551986860025,22.175324839071838,2025-12-26 09:15:00,9,12,4
2.41,1.8559145689422536,0.5540854310577465,0.5540854310577465,22.991096724387823,2025-12-26 09:30:00,9,12,4
2.41,1.8994047386758908,0.5105952613241094,0.5105952613241094,21.186525366145617,2025-12-26 09:45:00,9,12,4
2.29,2.8119108863210442,-0.5219108863210442,0.5219108863210442,22.790868398298876,2025-12-26 10:00:00,10,12,4
2.37,2.689172302935546,-0.319172302935546,0.319172302935546,13.467185777871137,2025-12-26 10:15:00,10,12,4
2.43,2.793313266691456,-0.3633132666914558,0.3633132666914558,14.951163238331514,2025-12-26 10:30:00,10,12,4
2.41,2.805319462157442,-0.39531946215744185,0.39531946215744185,16.40329718495609,2025-12-26 10:45:00,10,12,4
2.42,3.4096438149734496,-0.9896438149734497,0.9896438149734497,40.89437251956404,2025-12-26 11:00:00,11,12,4
2.43,3.5857978499495644,-1.1557978499495642,1.1557978499495642,47.56369752878865,2025-12-26 11:15:00,11,12,4
2.77,3.5917217950776816,-0.8217217950776816,0.8217217950776816,29.66504675370692,2025-12-26 11:30:00,11,12,4
2.67,3.826545380851755,-1.156545380851755,1.156545380851755,43.31630639894213,2025-12-26 11:45:00,11,12,4
2.29,4.337830234327946,-2.0478302343279458,2.0478302343279458,89.42490106235572,2025-12-26 12:00:00,12,12,4
2.33,4.017283068379207,-1.687283068379207,1.687283068379207,72.41558233387154,2025-12-26 12:15:00,12,12,4
2.66,4.419492882238238,-1.7594928822382379,1.7594928822382379,66.14634895632473,2025-12-26 12:30:00,12,12,4
3.0,4.358585357149671,-1.3585853571496713,1.3585853571496713,45.28617857165571,2025-12-26 12:45:00,12,12,4
2.52,4.853944978277028,-2.3339449782770276,2.3339449782770276,92.61686421734237,2025-12-26 13:00:00,13,12,4
2.96,4.692141874580486,-1.7321418745804857,1.7321418745804857,58.51830657366506,2025-12-26 13:15:00,13,12,4
2.86,5.434984409351053,-2.5749844093510528,2.5749844093510528,90.03441990737947,2025-12-26 13:30:00,13,12,4
3.2,5.355824535870035,-2.1558245358700345,2.1558245358700345,67.36951674593857,2025-12-26 13:45:00,13,12,4
3.0,5.413542164114119,-2.4135421641141193,2.4135421641141193,80.45140547047063,2025-12-26 14:00:00,14,12,4
3.99,5.953885033509856,-1.9638850335098557,1.9638850335098557,49.220176278442494,2025-12-26 14:15:00,14,12,4
4.01,6.4550958101767435,-2.4450958101767437,2.4450958101767437,60.97495785976918,2025-12-26 14:30:00,14,12,4
4.27,6.717924018713013,-2.447924018713014,2.447924018713014,57.32843135159283,2025-12-26 14:45:00,14,12,4
4.0,6.909692447584426,-2.909692447584426,2.909692447584426,72.74231118961066,2025-12-26 15:00:00,15,12,4
4.14,7.700045265682498,-3.560045265682498,3.560045265682498,85.99143153822459,2025-12-26 15:15:00,15,12,4
4.31,7.155245547272791,-2.8452455472727918,2.8452455472727918,66.01497789496037,2025-12-26 15:30:00,15,12,4
4.47,7.514643491114192,-3.0446434911141926,3.0446434911141926,68.112829778841,2025-12-26 15:45:00,15,12,4
4.31,7.574780977830628,-3.264780977830628,3.264780977830628,75.74897860395889,2025-12-26 16:00:00,16,12,4
4.38,7.733389554364749,-3.3533895543647487,3.3533895543647487,76.56140535079335,2025-12-26 16:15:00,16,12,4
4.51,7.8779037894918815,-3.3679037894918817,3.3679037894918817,74.67635896877786,2025-12-26 16:30:00,16,12,4
4.72,8.007822995825329,-3.287822995825329,3.287822995825329,69.65726686070613,2025-12-26 16:45:00,16,12,4
4.53,8.321139735577134,-3.7911397355771337,3.7911397355771337,83.68961888691244,2025-12-26 17:00:00,17,12,4
4.58,8.29919013411179,-3.7191901341117894,3.7191901341117894,81.20502476226615,2025-12-26 17:15:00,17,12,4
4.92,8.445411827644463,-3.5254118276444633,3.5254118276444633,71.65471194399315,2025-12-26 17:30:00,17,12,4
4.99,8.84248387557247,-3.852483875572469,3.852483875572469,77.204085682815,2025-12-26 17:45:00,17,12,4
5.03,8.990307464140123,-3.960307464140123,3.960307464140123,78.7337468019905,2025-12-26 18:00:00,18,12,4
5.11,9.201668054949344,-4.091668054949344,4.091668054949344,80.07178189724743,2025-12-26 18:15:00,18,12,4
5.1,9.54153398504694,-4.44153398504694,4.44153398504694,87.08890166758707,2025-12-26 18:30:00,18,12,4
5.1,9.33231643570462,-4.23231643570462,4.23231643570462,82.98659677852196,2025-12-26 18:45:00,18,12,4
5.1,4.945853695703029,0.15414630429697063,0.15414630429697063,3.0224765548425614,2025-12-26 19:00:00,19,12,4
5.1,4.990845810128867,0.10915418987113235,0.10915418987113235,2.140278232767301,2025-12-26 19:15:00,19,12,4
5.08,4.921084378572679,0.15891562142732063,0.15891562142732063,3.1282602643173356,2025-12-26 19:30:00,19,12,4
5.06,4.911695921645524,0.14830407835447534,0.14830407835447534,2.930910639416509,2025-12-26 19:45:00,19,12,4
5.06,4.5901338595260555,0.46986614047394415,0.46986614047394415,9.285892104228145,2025-12-26 20:00:00,20,12,4
5.0,4.595013841256325,0.40498615874367516,0.40498615874367516,8.099723174873503,2025-12-26 20:15:00,20,12,4
4.64,4.520938689582742,0.11906131041725754,0.11906131041725754,2.565976517613309,2025-12-26 20:30:00,20,12,4
4.26,4.195060196187669,0.06493980381233122,0.06493980381233122,1.5244085401955687,2025-12-26 20:45:00,20,12,4
4.99,3.7466558183383185,1.2433441816616817,1.2433441816616817,24.916717067368367,2025-12-26 21:00:00,21,12,4
4.67,4.417242097594048,0.25275790240595164,0.25275790240595164,5.4123747838533545,2025-12-26 21:15:00,21,12,4
4.35,3.7091734567939127,0.6408265432060869,0.6408265432060869,14.731644671404299,2025-12-26 21:30:00,21,12,4
4.28,3.3844417478956146,0.8955582521043857,0.8955582521043857,20.924258226737983,2025-12-26 21:45:00,21,12,4
4.24,4.297089713739659,-0.057089713739658876,0.057089713739658876,1.3464555127278037,2025-12-26 22:00:00,22,12,4
4.12,3.4259702172700983,0.6940297827299018,0.6940297827299018,16.84538307596849,2025-12-26 22:15:00,22,12,4
3.68,3.2647473811062753,0.4152526188937249,0.4152526188937249,11.284038556894698,2025-12-26 22:30:00,22,12,4
3.58,3.0553126534855366,0.5246873465144635,0.5246873465144635,14.656071131688925,2025-12-26 22:45:00,22,12,4
4.0,3.1323476764692018,0.8676523235307982,0.8676523235307982,21.691308088269956,2025-12-26 23:00:00,23,12,4
3.31,3.4476571228953716,-0.13765712289537158,0.13765712289537158,4.158825465116966,2025-12-26 23:15:00,23,12,4
2.25,2.4370841558502505,-0.1870841558502505,0.1870841558502505,8.314851371122245,2025-12-26 23:30:00,23,12,4
2.0,1.8316912352490817,0.16830876475091827,0.16830876475091827,8.415438237545914,2025-12-26 23:45:00,23,12,4
2.75,1.1810630673171474,1.5689369326828526,1.5689369326828526,57.052252097558274,2025-12-27 00:00:00,0,12,5
2.44,0.9132066675994963,1.5267933324005036,1.5267933324005036,62.57349722952884,2025-12-27 00:15:00,0,12,5
2.2,0.05988762494541078,2.1401123750545894,2.1401123750545894,97.27783522975405,2025-12-27 00:30:00,0,12,5
1.8,0.4495559345388074,1.3504440654611927,1.3504440654611927,75.02467030339959,2025-12-27 00:45:00,0,12,5
1.99,1.5207871975643954,0.4692128024356046,0.4692128024356046,23.578532785708774,2025-12-27 01:00:00,1,12,5
1.2,0.8928633577529013,0.3071366422470987,0.3071366422470987,25.594720187258226,2025-12-27 01:15:00,1,12,5
0.09,0.18372064540512412,-0.09372064540512412,0.09372064540512412,104.1340504501379,2025-12-27 01:30:00,1,12,5
0.02,-0.8332438088457792,0.8532438088457792,0.8532438088457792,4266.219044228896,2025-12-27 01:45:00,1,12,5
0.02,0.351908484825735,-0.331908484825735,0.331908484825735,1659.542424128675,2025-12-27 02:00:00,2,12,5
0.0,-0.6194328921269872,0.6194328921269872,0.6194328921269872,,2025-12-27 02:15:00,2,12,5
0.0,-0.9624531024889293,0.9624531024889293,0.9624531024889293,,2025-12-27 02:30:00,2,12,5
-0.01,0.9899764632960384,-0.9999764632960384,0.9999764632960384,9999.764632960383,2025-12-27 03:00:00,3,12,5
-0.01,0.3155591699818814,-0.3255591699818814,0.3255591699818814,3255.591699818814,2025-12-27 03:15:00,3,12,5
-0.02,0.3287687915208011,-0.3487687915208011,0.3487687915208011,1743.8439576040055,2025-12-27 03:30:00,3,12,5
-0.03,0.17625348479884195,-0.20625348479884195,0.20625348479884195,687.5116159961399,2025-12-27 03:45:00,3,12,5
-0.01,0.8775115480743452,-0.8875115480743452,0.8875115480743452,8875.115480743452,2025-12-27 04:00:00,4,12,5
-0.02,1.048942986541789,-1.068942986541789,1.068942986541789,5344.714932708945,2025-12-27 04:15:00,4,12,5
-0.02,0.8050866863681776,-0.8250866863681776,0.8250866863681776,4125.433431840888,2025-12-27 04:30:00,4,12,5
-0.02,0.9342311619718089,-0.9542311619718089,0.9542311619718089,4771.155809859045,2025-12-27 04:45:00,4,12,5
-0.17,1.5701120355958054,-1.7401120355958053,1.7401120355958053,1023.595315056356,2025-12-27 05:00:00,5,12,5
-0.02,0.747822152249789,-0.767822152249789,0.767822152249789,3839.110761248945,2025-12-27 05:15:00,5,12,5
-0.01,1.6938738487221414,-1.7038738487221414,1.7038738487221414,17038.738487221413,2025-12-27 05:30:00,5,12,5
-0.01,1.621907968000457,-1.631907968000457,1.631907968000457,16319.079680004568,2025-12-27 05:45:00,5,12,5
-0.02,1.9662236350102589,-1.986223635010259,1.986223635010259,9931.118175051295,2025-12-27 06:00:00,6,12,5
-0.01,2.0758220622130708,-2.0858220622130705,2.0858220622130705,20858.220622130706,2025-12-27 06:15:00,6,12,5
-0.01,2.188146852468158,-2.1981468524681578,2.1981468524681578,21981.46852468158,2025-12-27 06:30:00,6,12,5
-0.01,2.1156228573835776,-2.1256228573835774,2.1256228573835774,21256.22857383577,2025-12-27 06:45:00,6,12,5
-0.01,2.5716158430747385,-2.5816158430747382,2.5816158430747382,25816.158430747386,2025-12-27 07:00:00,7,12,5
-0.01,2.5902767369126707,-2.6002767369126705,2.6002767369126705,26002.76736912671,2025-12-27 07:15:00,7,12,5
-0.01,2.5813464644149775,-2.5913464644149773,2.5913464644149773,25913.464644149775,2025-12-27 07:30:00,7,12,5
-0.01,2.5793856284325116,-2.5893856284325114,2.5893856284325114,25893.856284325113,2025-12-27 07:45:00,7,12,5
0.0,2.9346696044077234,-2.9346696044077234,2.9346696044077234,,2025-12-27 08:00:00,8,12,5
0.01,3.0733803906560695,-3.0633803906560697,3.0633803906560697,30633.803906560694,2025-12-27 08:15:00,8,12,5
0.01,2.292890778660528,-2.282890778660528,2.282890778660528,22828.907786605283,2025-12-27 08:30:00,8,12,5
0.02,2.9445981860817696,-2.9245981860817696,2.9245981860817696,14622.990930408847,2025-12-27 08:45:00,8,12,5
0.21,3.063602824324967,-2.853602824324967,2.853602824324967,1358.8584877737937,2025-12-27 09:00:00,9,12,5
0.23,2.7159383288230643,-2.4859383288230643,2.4859383288230643,1080.8427516622019,2025-12-27 09:15:00,9,12,5
0.48,3.3327057821816624,-2.8527057821816624,2.8527057821816624,594.3137046211797,2025-12-27 09:30:00,9,12,5
1.05,3.442269795385023,-2.3922697953850234,2.3922697953850234,227.83521860809745,2025-12-27 09:45:00,9,12,5
0.52,4.184891581086696,-3.6648915810866955,3.6648915810866955,704.7868425166722,2025-12-27 10:00:00,10,12,5
1.0,3.6710033285277817,-2.6710033285277817,2.6710033285277817,267.10033285277814,2025-12-27 10:15:00,10,12,5
1.0,4.259060192079083,-3.259060192079083,3.259060192079083,325.90601920790834,2025-12-27 10:30:00,10,12,5
1.14,4.6354465872117245,-3.495446587211725,3.495446587211725,306.61812168523903,2025-12-27 10:45:00,10,12,5
0.94,3.7975021592161085,-2.8575021592161085,2.8575021592161085,303.989591405969,2025-12-27 11:00:00,11,12,5
1.1,4.466693281193471,-3.3666932811934713,3.3666932811934713,306.0630255630428,2025-12-27 11:15:00,11,12,5
1.21,4.251658647751668,-3.0416586477516683,3.0416586477516683,251.37674774807178,2025-12-27 11:30:00,11,12,5
1.31,4.4638500772918235,-3.1538500772918234,3.1538500772918234,240.75191429708576,2025-12-27 11:45:00,11,12,5
1.35,4.083896705341502,-2.7338967053415018,2.7338967053415018,202.51086706233346,2025-12-27 12:00:00,12,12,5
1.51,4.40818979204613,-2.8981897920461304,2.8981897920461304,191.933098811002,2025-12-27 12:15:00,12,12,5
1.7,4.525517289216673,-2.8255172892166724,2.8255172892166724,166.2068993656866,2025-12-27 12:30:00,12,12,5
1.78,4.681718666240712,-2.901718666240712,2.901718666240712,163.0179025977928,2025-12-27 12:45:00,12,12,5
1.97,4.434101232819245,-2.464101232819245,2.464101232819245,125.08128085376879,2025-12-27 13:00:00,13,12,5
1.99,4.707381098448437,-2.7173810984484366,2.7173810984484366,136.55181399238373,2025-12-27 13:15:00,13,12,5
1.99,4.764872398166965,-2.7748723981669645,2.7748723981669645,139.44082402849068,2025-12-27 13:30:00,13,12,5
2.0,4.69476832956763,-2.69476832956763,2.69476832956763,134.7384164783815,2025-12-27 13:45:00,13,12,5
2.0,4.483715376521381,-2.4837153765213813,2.4837153765213813,124.18576882606907,2025-12-27 14:00:00,14,12,5
2.01,4.358627017977746,-2.348627017977746,2.348627017977746,116.84711532227594,2025-12-27 14:15:00,14,12,5
2.04,4.351794686365771,-2.3117946863657712,2.3117946863657712,113.32326893949858,2025-12-27 14:30:00,14,12,5
2.15,4.3851201906572825,-2.2351201906572826,2.2351201906572826,103.95907863522244,2025-12-27 14:45:00,14,12,5
2.15,4.087020114584213,-1.9370201145842132,1.9370201145842132,90.09395881787039,2025-12-27 15:00:00,15,12,5
2.22,4.080540718158467,-1.8605407181584668,1.8605407181584668,83.80814045758859,2025-12-27 15:15:00,15,12,5
2.15,4.161786984584701,-2.011786984584701,2.011786984584701,93.57148765510239,2025-12-27 15:30:00,15,12,5
2.11,4.170057138166413,-2.0600571381664134,2.0600571381664134,97.63303972352671,2025-12-27 15:45:00,15,12,5
2.27,3.6699604172007625,-1.3999604172007625,1.3999604172007625,61.67226507492346,2025-12-27 16:00:00,16,12,5
2.26,3.8808327276204864,-1.6208327276204866,1.6208327276204866,71.71826228409233,2025-12-27 16:15:00,16,12,5
2.25,3.731252608060977,-1.4812526080609771,1.4812526080609771,65.83344924715455,2025-12-27 16:30:00,16,12,5
2.25,3.738821650584427,-1.488821650584427,1.488821650584427,66.16985113708564,2025-12-27 16:45:00,16,12,5
2.28,3.5462496862663997,-1.2662496862663999,1.2662496862663999,55.53726694150877,2025-12-27 17:00:00,17,12,5
2.26,3.4491037698913942,-1.1891037698913944,1.1891037698913944,52.61521105714135,2025-12-27 17:15:00,17,12,5
2.11,3.423618549463974,-1.3136185494639743,1.3136185494639743,62.256803292131494,2025-12-27 17:30:00,17,12,5
2.11,3.299426066860555,-1.189426066860555,1.189426066860555,56.37090364268034,2025-12-27 17:45:00,17,12,5
2.22,3.0358140147694,-0.8158140147694,0.8158140147694,36.74837904366666,2025-12-27 18:00:00,18,12,5
2.03,3.0884083605008072,-1.0584083605008074,1.0584083605008074,52.13834288181318,2025-12-27 18:15:00,18,12,5
2.0,2.7816488842853957,-0.7816488842853957,0.7816488842853957,39.082444214269785,2025-12-27 18:30:00,18,12,5
2.0,2.8919637011378896,-0.8919637011378896,0.8919637011378896,44.59818505689448,2025-12-27 18:45:00,18,12,5
2.11,2.7749464402329522,-0.6649464402329524,0.6649464402329524,31.514049300139924,2025-12-27 19:00:00,19,12,5
2.0,2.6043860511645676,-0.6043860511645676,0.6043860511645676,30.219302558228378,2025-12-27 19:15:00,19,12,5
1.99,2.6033741789508937,-0.6133741789508937,0.6133741789508937,30.822823062858983,2025-12-27 19:30:00,19,12,5
1.97,2.6292778254788303,-0.6592778254788303,0.6592778254788303,33.46587946593047,2025-12-27 19:45:00,19,12,5
1.99,2.602114386059533,-0.612114386059533,0.612114386059533,30.759516887413724,2025-12-27 20:00:00,20,12,5
1.85,2.4367743489000944,-0.5867743489000943,0.5867743489000943,31.71753237297807,2025-12-27 20:15:00,20,12,5
1.48,2.383413710736278,-0.9034137107362779,0.9034137107362779,61.0414669416404,2025-12-27 20:30:00,20,12,5
1.3,2.065364227963471,-0.7653642279634709,0.7653642279634709,58.87417138180545,2025-12-27 20:45:00,20,12,5
1.23,2.0055441580640903,-0.7755441580640903,0.7755441580640903,63.052370574316285,2025-12-27 21:00:00,21,12,5
1.22,1.8202076256299264,-0.6002076256299265,0.6002076256299265,49.19734636310873,2025-12-27 21:15:00,21,12,5
1.18,1.576070908525793,-0.39607090852579296,0.39607090852579296,33.565331230999405,2025-12-27 21:30:00,21,12,5
1.1,1.649626106213887,-0.549626106213887,0.549626106213887,49.9660096558079,2025-12-27 21:45:00,21,12,5
0.4,1.803243859279398,-1.403243859279398,1.403243859279398,350.8109648198495,2025-12-27 22:00:00,22,12,5
0.04,1.2746435462875425,-1.2346435462875425,1.2346435462875425,3086.608865718856,2025-12-27 22:15:00,22,12,5
0.01,1.076794407156683,-1.066794407156683,1.066794407156683,10667.944071566832,2025-12-27 22:30:00,22,12,5
0.0,1.0453633596990883,-1.0453633596990883,1.0453633596990883,,2025-12-27 22:45:00,22,12,5
0.07,0.761147116021526,-0.6911471160215259,0.6911471160215259,987.3530228878941,2025-12-27 23:00:00,23,12,5
0.02,0.2239887090745185,-0.20398870907451852,0.20398870907451852,1019.9435453725926,2025-12-27 23:15:00,23,12,5
0.01,1.14822141583182,-1.13822141583182,1.13822141583182,11382.2141583182,2025-12-27 23:30:00,23,12,5
0.0,1.1268600468100658,-1.1268600468100658,1.1268600468100658,,2025-12-27 23:45:00,23,12,5
0.0,-1.1204915557427881,1.1204915557427881,1.1204915557427881,,2025-12-28 00:00:00,0,12,6
-0.01,-0.6676017882612797,0.6576017882612797,0.6576017882612797,6576.017882612797,2025-12-28 00:30:00,0,12,6
-0.01,-1.3253989006012858,1.3153989006012858,1.3153989006012858,13153.989006012858,2025-12-28 00:45:00,0,12,6
-0.01,-0.8178819013203409,0.8078819013203409,0.8078819013203409,8078.819013203409,2025-12-28 01:00:00,1,12,6
0.0,-0.826289439363272,0.826289439363272,0.826289439363272,,2025-12-28 01:15:00,1,12,6
0.0,-0.6745781162833637,0.6745781162833637,0.6745781162833637,,2025-12-28 01:30:00,1,12,6
0.0,0.42660789680629563,-0.42660789680629563,0.42660789680629563,,2025-12-28 02:15:00,2,12,6
0.0,-0.093488202376669,0.093488202376669,0.093488202376669,,2025-12-28 02:30:00,2,12,6
0.02,-0.24647519097021586,0.2664751909702159,0.2664751909702159,1332.3759548510793,2025-12-28 03:30:00,3,12,6
0.03,0.2878299418050645,-0.25782994180506447,0.25782994180506447,859.4331393502149,2025-12-28 03:45:00,3,12,6
0.02,0.9940135920255884,-0.9740135920255883,0.9740135920255883,4870.067960127942,2025-12-28 04:00:00,4,12,6
0.08,1.1011262173402088,-1.0211262173402087,1.0211262173402087,1276.4077716752608,2025-12-28 04:15:00,4,12,6
0.16,0.726346168168881,-0.566346168168881,0.566346168168881,353.9663551055506,2025-12-28 04:30:00,4,12,6
1.51,1.0582417548616831,0.45175824513831686,0.45175824513831686,29.91776457869648,2025-12-28 04:45:00,4,12,6
0.99,2.3817461388758616,-1.3917461388758616,1.3917461388758616,140.58041806826884,2025-12-28 05:00:00,5,12,6
1.88,2.3937907833324985,-0.5137907833324986,0.5137907833324986,27.329296985771208,2025-12-28 05:15:00,5,12,6
2.0,3.2048812920466005,-1.2048812920466005,1.2048812920466005,60.24406460233003,2025-12-28 05:30:00,5,12,6
2.03,4.460285916864294,-2.430285916864294,2.430285916864294,119.71851807213272,2025-12-28 05:45:00,5,12,6
1.86,3.5302455910056594,-1.6702455910056593,1.6702455910056593,89.79815005406769,2025-12-28 06:00:00,6,12,6
2.0,4.602824985639096,-2.6028249856390957,2.6028249856390957,130.1412492819548,2025-12-28 06:15:00,6,12,6
2.27,4.205583046926897,-1.9355830469268969,1.9355830469268969,85.26797563554611,2025-12-28 06:30:00,6,12,6
2.5,4.371426023830317,-1.8714260238303169,1.8714260238303169,74.85704095321267,2025-12-28 06:45:00,6,12,6
2.49,4.81664158174943,-2.3266415817494295,2.3266415817494295,93.43942095379234,2025-12-28 07:00:00,7,12,6
2.63,5.0412810628449165,-2.4112810628449166,2.4112810628449166,91.68369060246832,2025-12-28 07:15:00,7,12,6
3.36,5.3217808789893155,-1.9617808789893156,1.9617808789893156,58.386335684205825,2025-12-28 07:30:00,7,12,6
3.6,5.967966843301049,-2.367966843301049,2.367966843301049,65.77685675836247,2025-12-28 07:45:00,7,12,6
3.81,6.253893305828996,-2.4438933058289956,2.4438933058289956,64.14418125535421,2025-12-28 08:00:00,8,12,6
4.0,6.548084954093909,-2.548084954093909,2.548084954093909,63.702123852347725,2025-12-28 08:15:00,8,12,6
4.26,7.271008350837654,-3.0110083508376544,3.0110083508376544,70.68094720276184,2025-12-28 08:30:00,8,12,6
4.34,7.162602430572022,-2.8226024305720223,2.8226024305720223,65.03692236341065,2025-12-28 08:45:00,8,12,6
3.86,7.439232328916965,-3.5792323289169654,3.5792323289169654,92.72622613774521,2025-12-28 09:00:00,9,12,6
4.0,7.0162756892706355,-3.0162756892706355,3.0162756892706355,75.40689223176588,2025-12-28 09:15:00,9,12,6
4.01,7.3261827530876005,-3.3161827530876007,3.3161827530876007,82.69782426652371,2025-12-28 09:30:00,9,12,6
4.16,7.197562852856457,-3.037562852856457,3.037562852856457,73.01833780904944,2025-12-28 09:45:00,9,12,6
4.0,6.91675075989842,-2.91675075989842,2.91675075989842,72.9187689974605,2025-12-28 10:00:00,10,12,6
4.0,7.237589322806677,-3.237589322806677,3.237589322806677,80.93973307016694,2025-12-28 10:15:00,10,12,6
4.01,7.173113445072197,-3.163113445072197,3.163113445072197,78.8806345404538,2025-12-28 10:30:00,10,12,6
4.02,7.31873384011115,-3.298733840111151,3.298733840111151,82.05805572415798,2025-12-28 10:45:00,10,12,6
3.81,7.026906172375774,-3.2169061723757744,3.2169061723757744,84.43323287075522,2025-12-28 11:00:00,11,12,6
3.8,6.955124356136928,-3.1551243561369278,3.1551243561369278,83.02958831939284,2025-12-28 11:15:00,11,12,6
3.7,6.993263597003924,-3.293263597003924,3.293263597003924,89.0071242433493,2025-12-28 11:30:00,11,12,6
3.55,6.908228358908481,-3.358228358908481,3.358228358908481,94.59798194108399,2025-12-28 11:45:00,11,12,6
4.25,6.422897408614652,-2.172897408614652,2.172897408614652,51.12699784975652,2025-12-28 12:00:00,12,12,6
